"region","sexo","edad","nhijos","ephijo","ytrabaj","ytrabajh","horas","tsec","esc","vector_id"
1,2,17,1,16,0,0,0,0,2,216
1,2,17,1,17,0,0,0,0,2,216
1,2,17,0,0,0,0,0,0,2,216
1,2,17,0,0,0,0,0,0,2,216
1,2,17,0,0,0,550000,0,0,2,217
1,2,19,1,18,0,0,0,0,2,217
1,2,19,1,17,250000,250000,45,0,2,217
1,2,19,0,0,0,0,0,0,2,217
1,2,19,0,0,0,0,0,0,2,217
1,2,15,0,0,0,1340000,0,0,2,218
1,2,17,1,16,0,0,0,0,2,218
1,2,17,1,17,0,0,0,0,2,218
1,2,17,0,0,0,0,0,0,2,218
1,2,17,0,0,0,0,0,0,2,218
1,2,17,0,0,0,210000,0,0,2,219
1,2,19,1,18,0,0,0,0,2,219
1,2,19,1,17,250000,250000,45,0,2,219
1,2,19,0,0,0,0,0,0,2,219
1,2,19,0,0,0,0,0,0,2,219
1,2,17,0,0,0,280000,0,0,2,220
1,2,19,1,18,0,0,0,0,2,220
1,2,19,1,17,250000,250000,45,0,2,220
1,2,19,0,0,0,0,0,0,2,220
1,2,19,0,0,0,0,0,0,2,220
1,2,25,0,0,240000,740000,48,2,2,221
1,2,27,3,16,240000,240000,48,0,2,221
1,2,27,1,21,2e+05,2e+05,30,0,2,221
1,2,27,0,0,280000,280000,45,0,2,221
1,2,27,0,0,450000,450000,45,0,2,221
1,2,25,0,0,250000,750000,48,2,2,222
1,2,27,3,16,240000,240000,48,0,2,222
1,2,27,1,21,2e+05,2e+05,30,0,2,222
1,2,27,0,0,280000,280000,45,0,2,222
1,2,27,0,0,450000,450000,45,0,2,222
1,2,31,0,0,250000,750000,48,2,2,223
1,2,33,1,20,0,0,0,0,2,223
1,2,33,4,19,0,0,0,0,2,223
1,2,33,0,0,4e+05,4e+05,45,0,2,223
1,2,33,0,0,0,0,0,0,2,223
1,2,15,0,0,0,0,0,0,2,224
1,2,17,1,16,0,0,0,0,2,224
1,2,17,1,17,0,0,0,0,2,224
1,2,17,0,0,0,0,0,0,2,224
1,2,17,0,0,0,0,0,0,2,224
1,2,19,0,0,0,9e+05,0,0,2,225
1,2,21,2,16,0,0,0,0,2,225
1,2,21,1,19,240000,240000,45,0,2,225
1,2,21,0,0,350000,350000,42,0,2,225
1,2,21,0,0,0,0,0,0,2,225
1,2,14,0,0,0,0,0,0,2,226
1,2,16,1,15,0,0,0,0,2,226
1,2,84,0,0,0,0,0,0,2,227
1,2,86,2,99,0,0,0,0,2,227
1,2,23,0,0,210000,630000,45,2,2,228
1,2,25,1,23,0,0,0,0,2,228
1,2,25,2,19,260000,260000,45,0,2,228
1,2,25,0,0,0,0,0,0,2,228
1,2,25,0,0,350000,350000,120,0,2,228
1,2,22,0,0,120000,420000,42,2,2,229
1,2,24,2,21,150000,150000,74,0,2,229
1,2,24,1,20,250000,250000,45,0,2,229
1,2,24,0,0,420000,420000,45,0,2,229
1,2,24,0,0,0,0,0,0,2,229
1,2,74,0,0,0,1645737,0,0,2,230
1,2,76,4,17,0,0,0,0,2,230
1,2,76,4,99,0,0,0,0,2,230
1,2,76,0,0,0,0,0,0,2,230
1,2,16,0,0,0,680000,0,0,2,231
1,2,18,1,17,0,0,0,0,2,231
1,2,18,1,15,0,0,0,0,2,231
1,2,18,0,0,0,0,0,0,2,231
1,2,18,0,0,0,0,0,0,2,231
1,2,28,0,0,0,6e+05,0,0,2,232
1,2,30,3,20,0,0,0,0,2,232
1,2,30,4,11,0,0,0,0,2,232
1,2,30,0,0,4e+05,4e+05,48,0,2,232
1,2,30,0,0,320000,320000,45,0,2,232
1,2,15,0,0,0,1e+06,0,0,2,233
1,2,17,1,16,0,0,0,0,2,233
1,2,17,1,17,0,0,0,0,2,233
1,2,17,0,0,0,0,0,0,2,233
1,2,17,0,0,0,0,0,0,2,233
1,2,31,0,0,0,2e+05,0,0,2,234
1,2,33,1,20,0,0,0,0,2,234
1,2,33,4,19,0,0,0,0,2,234
1,2,33,0,0,4e+05,4e+05,45,0,2,234
1,2,33,0,0,0,0,0,0,2,234
1,2,16,0,0,0,240000,0,0,2,235
1,2,18,1,17,0,0,0,0,2,235
1,2,18,1,15,0,0,0,0,2,235
1,2,18,0,0,0,0,0,0,2,235
1,2,18,0,0,0,0,0,0,2,235
1,2,23,0,0,460000,930000,45,2,2,236
1,2,25,1,23,0,0,0,0,2,236
1,2,25,2,19,260000,260000,45,0,2,236
1,2,25,0,0,0,0,0,0,2,236
1,2,25,0,0,350000,350000,120,0,2,236
1,2,28,0,0,4e+05,8e+05,45,2,2,237
1,2,30,3,20,0,0,0,0,2,237
1,2,30,4,11,0,0,0,0,2,237
1,2,30,0,0,4e+05,4e+05,48,0,2,237
1,2,30,0,0,320000,320000,45,0,2,237
1,2,23,0,0,250000,810000,45,2,2,238
1,2,25,1,23,0,0,0,0,2,238
1,2,25,2,19,260000,260000,45,0,2,238
1,2,25,0,0,0,0,0,0,2,238
1,2,25,0,0,350000,350000,120,0,2,238
1,2,32,0,0,280000,810000,45,2,2,239
1,2,34,2,22,0,0,0,0,2,239
1,2,34,3,22,6e+05,6e+05,45,0,2,239
1,2,34,0,0,6e+05,6e+05,45,0,2,239
1,2,34,0,0,0,0,0,0,2,239
1,2,25,0,0,0,810000,0,0,2,240
1,2,27,3,16,240000,240000,48,0,2,240
1,2,27,1,21,2e+05,2e+05,30,0,2,240
1,2,27,0,0,280000,280000,45,0,2,240
1,2,27,0,0,450000,450000,45,0,2,240
1,2,25,0,0,280000,810000,45,2,2,241
1,2,27,3,16,240000,240000,48,0,2,241
1,2,27,1,21,2e+05,2e+05,30,0,2,241
1,2,27,0,0,280000,280000,45,0,2,241
1,2,27,0,0,450000,450000,45,0,2,241
1,2,35,0,0,5e+05,1450000,45,2,2,242
1,2,37,2,15,3e+05,3e+05,45,0,2,242
1,2,37,3,17,6e+05,6e+05,5,0,2,242
1,2,37,0,0,4e+05,4e+05,45,0,2,242
1,2,37,0,0,250000,250000,45,0,2,242
1,2,18,0,0,0,560000,0,0,2,243
1,2,20,1,18,0,0,0,0,2,243
1,2,20,1,18,50000,50000,20,0,2,243
1,2,20,0,0,241000,241000,48,0,2,243
1,2,20,0,0,5e+05,5e+05,44,0,2,243
1,2,20,0,0,170000,720000,28,2,2,244
1,2,22,2,17,0,0,0,0,2,244
1,2,22,1,18,0,0,0,0,2,244
1,2,22,0,0,1500000,1500000,60,0,2,244
1,2,22,0,0,0,0,0,0,2,244
1,2,15,0,0,0,720000,0,0,2,245
1,2,17,1,16,0,0,0,0,2,245
1,2,17,1,17,0,0,0,0,2,245
1,2,17,0,0,0,0,0,0,2,245
1,2,17,0,0,0,0,0,0,2,245
1,2,21,0,0,0,5e+05,0,0,2,246
1,2,23,2,18,70000,70000,25,0,2,246
1,2,23,2,17,230000,230000,45,0,2,246
1,2,23,0,0,280000,280000,30,0,2,246
1,2,23,0,0,0,0,0,0,2,246
1,2,15,0,0,0,5e+05,0,0,2,247
1,2,17,1,16,0,0,0,0,2,247
1,2,17,1,17,0,0,0,0,2,247
1,2,17,0,0,0,0,0,0,2,247
1,2,17,0,0,0,0,0,0,2,247
1,2,17,0,0,0,2350000,0,0,2,248
1,2,19,1,18,0,0,0,0,2,248
1,2,19,1,17,250000,250000,45,0,2,248
1,2,19,0,0,0,0,0,0,2,248
1,2,19,0,0,0,0,0,0,2,248
1,2,17,0,0,0,450000,0,0,2,249
1,2,19,1,18,0,0,0,0,2,249
1,2,19,1,17,250000,250000,45,0,2,249
1,2,19,0,0,0,0,0,0,2,249
1,2,19,0,0,0,0,0,0,2,249
1,2,18,0,0,0,850000,0,0,2,250
1,2,20,1,18,0,0,0,0,2,250
1,2,20,1,18,50000,50000,20,0,2,250
1,2,20,0,0,241000,241000,48,0,2,250
1,2,20,0,0,5e+05,5e+05,44,0,2,250
1,2,27,0,0,180000,330000,30,2,2,251
1,2,29,1,20,0,0,0,0,2,251
1,2,29,1,26,4e+05,4e+05,45,0,2,251
1,2,29,0,0,250000,250000,52,0,2,251
1,2,29,0,0,250000,250000,45,0,2,251
1,2,29,0,0,0,330000,0,0,2,252
1,2,31,3,20,350000,350000,45,0,2,252
1,2,31,3,21,30000,30000,20,0,2,252
1,2,31,0,0,0,0,0,0,2,252
1,2,31,0,0,0,0,0,0,2,252
1,2,18,0,0,0,880000,0,0,2,253
1,2,20,1,18,0,0,0,0,2,253
1,2,20,1,18,50000,50000,20,0,2,253
1,2,20,0,0,241000,241000,48,0,2,253
1,2,20,0,0,5e+05,5e+05,44,0,2,253
1,2,16,0,0,0,250000,0,0,2,254
1,2,18,1,17,0,0,0,0,2,254
1,2,18,1,15,0,0,0,0,2,254
1,2,18,0,0,0,0,0,0,2,254
1,2,18,0,0,0,0,0,0,2,254
1,2,32,0,0,0,7e+05,0,0,2,255
1,2,34,2,22,0,0,0,0,2,255
1,2,34,3,22,6e+05,6e+05,45,0,2,255
1,2,34,0,0,6e+05,6e+05,45,0,2,255
1,2,34,0,0,0,0,0,0,2,255
1,2,17,0,0,0,1680000,0,0,2,256
1,2,19,1,18,0,0,0,0,2,256
1,2,19,1,17,250000,250000,45,0,2,256
1,2,19,0,0,0,0,0,0,2,256
1,2,19,0,0,0,0,0,0,2,256
1,2,18,0,0,0,1680000,0,0,2,257
1,2,20,1,18,0,0,0,0,2,257
1,2,20,1,18,50000,50000,20,0,2,257
1,2,20,0,0,241000,241000,48,0,2,257
1,2,20,0,0,5e+05,5e+05,44,0,2,257
1,2,17,0,0,0,3500000,0,0,2,258
1,2,19,1,18,0,0,0,0,2,258
1,2,19,1,17,250000,250000,45,0,2,258
1,2,19,0,0,0,0,0,0,2,258
1,2,19,0,0,0,0,0,0,2,258
1,2,14,0,0,0,3500000,0,0,2,259
1,2,16,1,15,0,0,0,0,2,259
1,2,18,0,0,0,1650000,0,0,2,260
1,2,20,1,18,0,0,0,0,2,260
1,2,20,1,18,50000,50000,20,0,2,260
1,2,20,0,0,241000,241000,48,0,2,260
1,2,20,0,0,5e+05,5e+05,44,0,2,260
1,2,17,0,0,0,640000,0,0,2,261
1,2,19,1,18,0,0,0,0,2,261
1,2,19,1,17,250000,250000,45,0,2,261
1,2,19,0,0,0,0,0,0,2,261
1,2,19,0,0,0,0,0,0,2,261
1,2,16,0,0,0,650000,0,0,2,262
1,2,18,1,17,0,0,0,0,2,262
1,2,18,1,15,0,0,0,0,2,262
1,2,18,0,0,0,0,0,0,2,262
1,2,18,0,0,0,0,0,0,2,262
1,2,19,0,0,0,3e+06,0,0,2,263
1,2,21,2,16,0,0,0,0,2,263
1,2,21,1,19,240000,240000,45,0,2,263
1,2,21,0,0,350000,350000,42,0,2,263
1,2,21,0,0,0,0,0,0,2,263
1,2,17,0,0,0,3e+06,0,0,2,264
1,2,19,1,18,0,0,0,0,2,264
1,2,19,1,17,250000,250000,45,0,2,264
1,2,19,0,0,0,0,0,0,2,264
1,2,19,0,0,0,0,0,0,2,264
1,2,17,0,0,0,2100000,0,0,2,265
1,2,19,1,18,0,0,0,0,2,265
1,2,19,1,17,250000,250000,45,0,2,265
1,2,19,0,0,0,0,0,0,2,265
1,2,19,0,0,0,0,0,0,2,265
1,2,17,0,0,0,1057143,0,0,2,266
1,2,19,1,18,0,0,0,0,2,266
1,2,19,1,17,250000,250000,45,0,2,266
1,2,19,0,0,0,0,0,0,2,266
1,2,19,0,0,0,0,0,0,2,266
1,2,16,0,0,0,680000,0,0,2,267
1,2,18,1,17,0,0,0,0,2,267
1,2,18,1,15,0,0,0,0,2,267
1,2,18,0,0,0,0,0,0,2,267
1,2,18,0,0,0,0,0,0,2,267
1,2,15,0,0,0,1e+06,0,0,2,268
1,2,17,1,16,0,0,0,0,2,268
1,2,17,1,17,0,0,0,0,2,268
1,2,17,0,0,0,0,0,0,2,268
1,2,17,0,0,0,0,0,0,2,268
1,2,19,0,0,250000,850000,45,2,2,269
1,2,21,2,16,0,0,0,0,2,269
1,2,21,1,19,240000,240000,45,0,2,269
1,2,21,0,0,350000,350000,42,0,2,269
1,2,21,0,0,0,0,0,0,2,269
1,2,18,0,0,0,0,0,0,2,270
1,2,20,1,18,0,0,0,0,2,270
1,2,20,1,18,50000,50000,20,0,2,270
1,2,20,0,0,241000,241000,48,0,2,270
1,2,20,0,0,5e+05,5e+05,44,0,2,270
1,2,15,0,0,0,1500000,0,0,2,271
1,2,17,1,16,0,0,0,0,2,271
1,2,17,1,17,0,0,0,0,2,271
1,2,17,0,0,0,0,0,0,2,271
1,2,17,0,0,0,0,0,0,2,271
1,2,16,0,0,0,950000,0,0,2,272
1,2,18,1,17,0,0,0,0,2,272
1,2,18,1,15,0,0,0,0,2,272
1,2,18,0,0,0,0,0,0,2,272
1,2,18,0,0,0,0,0,0,2,272
1,2,17,0,0,0,750000,0,0,2,273
1,2,19,1,18,0,0,0,0,2,273
1,2,19,1,17,250000,250000,45,0,2,273
1,2,19,0,0,0,0,0,0,2,273
1,2,19,0,0,0,0,0,0,2,273
1,2,18,0,0,0,7e+05,0,0,2,274
1,2,20,1,18,0,0,0,0,2,274
1,2,20,1,18,50000,50000,20,0,2,274
1,2,20,0,0,241000,241000,48,0,2,274
1,2,20,0,0,5e+05,5e+05,44,0,2,274
1,2,20,0,0,0,940000,0,0,2,275
1,2,22,2,17,0,0,0,0,2,275
1,2,22,1,18,0,0,0,0,2,275
1,2,22,0,0,1500000,1500000,60,0,2,275
1,2,22,0,0,0,0,0,0,2,275
1,2,23,0,0,3e+05,550000,40,2,2,276
1,2,25,1,23,0,0,0,0,2,276
1,2,25,2,19,260000,260000,45,0,2,276
1,2,25,0,0,0,0,0,0,2,276
1,2,25,0,0,350000,350000,120,0,2,276
1,2,18,0,0,0,480000,0,0,2,277
1,2,20,1,18,0,0,0,0,2,277
1,2,20,1,18,50000,50000,20,0,2,277
1,2,20,0,0,241000,241000,48,0,2,277
1,2,20,0,0,5e+05,5e+05,44,0,2,277
1,2,33,0,0,0,7e+05,0,0,2,278
1,2,35,3,19,0,0,0,0,2,278
1,2,35,1,27,230000,230000,45,0,2,278
1,2,35,0,0,5e+05,5e+05,45,0,2,278
1,2,35,0,0,240000,240000,45,0,2,278
1,2,20,0,0,0,450000,0,0,2,279
1,2,22,2,17,0,0,0,0,2,279
1,2,22,1,18,0,0,0,0,2,279
1,2,22,0,0,1500000,1500000,60,0,2,279
1,2,22,0,0,0,0,0,0,2,279
1,2,25,0,0,0,870000,0,0,2,280
1,2,27,3,16,240000,240000,48,0,2,280
1,2,27,1,21,2e+05,2e+05,30,0,2,280
1,2,27,0,0,280000,280000,45,0,2,280
1,2,27,0,0,450000,450000,45,0,2,280
1,2,20,0,0,0,220000,0,0,2,281
1,2,22,2,17,0,0,0,0,2,281
1,2,22,1,18,0,0,0,0,2,281
1,2,22,0,0,1500000,1500000,60,0,2,281
1,2,22,0,0,0,0,0,0,2,281
1,2,17,0,0,0,280000,0,0,2,282
1,2,19,1,18,0,0,0,0,2,282
1,2,19,1,17,250000,250000,45,0,2,282
1,2,19,0,0,0,0,0,0,2,282
1,2,19,0,0,0,0,0,0,2,282
1,2,16,0,0,0,218000,0,0,2,283
1,2,18,1,17,0,0,0,0,2,283
1,2,18,1,15,0,0,0,0,2,283
1,2,18,0,0,0,0,0,0,2,283
1,2,18,0,0,0,0,0,0,2,283
1,2,17,0,0,0,1300000,0,0,2,284
1,2,19,1,18,0,0,0,0,2,284
1,2,19,1,17,250000,250000,45,0,2,284
1,2,19,0,0,0,0,0,0,2,284
1,2,19,0,0,0,0,0,0,2,284
1,2,21,0,0,0,691348,0,0,2,285
1,2,23,2,18,70000,70000,25,0,2,285
1,2,23,2,17,230000,230000,45,0,2,285
1,2,23,0,0,280000,280000,30,0,2,285
1,2,23,0,0,0,0,0,0,2,285
1,2,18,0,0,0,691348,0,0,2,286
1,2,20,1,18,0,0,0,0,2,286
1,2,20,1,18,50000,50000,20,0,2,286
1,2,20,0,0,241000,241000,48,0,2,286
1,2,20,0,0,5e+05,5e+05,44,0,2,286
1,2,19,0,0,0,210000,0,0,2,287
1,2,21,2,16,0,0,0,0,2,287
1,2,21,1,19,240000,240000,45,0,2,287
1,2,21,0,0,350000,350000,42,0,2,287
1,2,21,0,0,0,0,0,0,2,287
1,2,16,0,0,0,210000,0,0,2,288
1,2,18,1,17,0,0,0,0,2,288
1,2,18,1,15,0,0,0,0,2,288
1,2,18,0,0,0,0,0,0,2,288
1,2,18,0,0,0,0,0,0,2,288
1,2,17,0,0,0,350000,0,0,2,289
1,2,19,1,18,0,0,0,0,2,289
1,2,19,1,17,250000,250000,45,0,2,289
1,2,19,0,0,0,0,0,0,2,289
1,2,19,0,0,0,0,0,0,2,289
1,2,15,0,0,0,250000,0,0,2,290
1,2,17,1,16,0,0,0,0,2,290
1,2,17,1,17,0,0,0,0,2,290
1,2,17,0,0,0,0,0,0,2,290
1,2,17,0,0,0,0,0,0,2,290
1,2,19,0,0,0,212000,0,0,2,291
1,2,21,2,16,0,0,0,0,2,291
1,2,21,1,19,240000,240000,45,0,2,291
1,2,21,0,0,350000,350000,42,0,2,291
1,2,21,0,0,0,0,0,0,2,291
1,2,19,0,0,0,1090000,0,0,2,292
1,2,21,2,16,0,0,0,0,2,292
1,2,21,1,19,240000,240000,45,0,2,292
1,2,21,0,0,350000,350000,42,0,2,292
1,2,21,0,0,0,0,0,0,2,292
1,2,15,0,0,0,1090000,0,0,2,293
1,2,17,1,16,0,0,0,0,2,293
1,2,17,1,17,0,0,0,0,2,293
1,2,17,0,0,0,0,0,0,2,293
1,2,17,0,0,0,0,0,0,2,293
1,2,16,0,0,0,440000,0,0,2,294
1,2,18,1,17,0,0,0,0,2,294
1,2,18,1,15,0,0,0,0,2,294
1,2,18,0,0,0,0,0,0,2,294
1,2,18,0,0,0,0,0,0,2,294
1,2,16,0,0,0,80000,0,0,2,295
1,2,18,1,17,0,0,0,0,2,295
1,2,18,1,15,0,0,0,0,2,295
1,2,18,0,0,0,0,0,0,2,295
1,2,18,0,0,0,0,0,0,2,295
1,2,57,0,0,210000,420000,45,2,2,296
1,2,59,1,25,164000,164000,45,0,2,296
1,2,59,2,29,0,0,0,0,2,296
1,2,16,0,0,0,0,0,0,2,297
1,2,18,1,17,0,0,0,0,2,297
1,2,18,1,15,0,0,0,0,2,297
1,2,18,0,0,0,0,0,0,2,297
1,2,18,0,0,0,0,0,0,2,297
1,2,24,0,0,3e+05,850000,80,2,2,298
1,2,26,3,17,0,0,0,0,2,298
1,2,26,1,25,0,0,0,0,2,298
1,2,26,0,0,280000,280000,45,0,2,298
1,2,26,0,0,0,0,0,0,2,298
1,2,17,0,0,0,340000,0,0,2,299
1,2,19,1,18,0,0,0,0,2,299
1,2,19,1,17,250000,250000,45,0,2,299
1,2,19,0,0,0,0,0,0,2,299
1,2,19,0,0,0,0,0,0,2,299
1,2,21,0,0,130000,340000,24,2,2,300
1,2,23,2,18,70000,70000,25,0,2,300
1,2,23,2,17,230000,230000,45,0,2,300
1,2,23,0,0,280000,280000,30,0,2,300
1,2,23,0,0,0,0,0,0,2,300
1,2,49,0,0,150000,150000,20,2,2,301
1,2,51,2,21,0,0,0,0,2,301
1,2,51,1,20,0,0,45,0,2,301
1,2,51,0,0,270000,270000,45,0,2,301
1,2,18,0,0,0,0,0,0,2,302
1,2,20,1,18,0,0,0,0,2,302
1,2,20,1,18,50000,50000,20,0,2,302
1,2,20,0,0,241000,241000,48,0,2,302
1,2,20,0,0,5e+05,5e+05,44,0,2,302
1,2,25,0,0,3e+05,1349518,45,2,2,303
1,2,27,3,16,240000,240000,48,0,2,303
1,2,27,1,21,2e+05,2e+05,30,0,2,303
1,2,27,0,0,280000,280000,45,0,2,303
1,2,27,0,0,450000,450000,45,0,2,303
1,2,18,0,0,0,1200000,0,0,2,304
1,2,20,1,18,0,0,0,0,2,304
1,2,20,1,18,50000,50000,20,0,2,304
1,2,20,0,0,241000,241000,48,0,2,304
1,2,20,0,0,5e+05,5e+05,44,0,2,304
1,2,18,0,0,0,3e+05,0,0,2,305
1,2,20,1,18,0,0,0,0,2,305
1,2,20,1,18,50000,50000,20,0,2,305
1,2,20,0,0,241000,241000,48,0,2,305
1,2,20,0,0,5e+05,5e+05,44,0,2,305
1,2,17,0,0,0,420000,0,0,2,306
1,2,19,1,18,0,0,0,0,2,306
1,2,19,1,17,250000,250000,45,0,2,306
1,2,19,0,0,0,0,0,0,2,306
1,2,19,0,0,0,0,0,0,2,306
1,2,17,0,0,0,480000,0,0,2,307
1,2,19,1,18,0,0,0,0,2,307
1,2,19,1,17,250000,250000,45,0,2,307
1,2,19,0,0,0,0,0,0,2,307
1,2,19,0,0,0,0,0,0,2,307
1,2,17,0,0,0,1800000,0,0,2,308
1,2,19,1,18,0,0,0,0,2,308
1,2,19,1,17,250000,250000,45,0,2,308
1,2,19,0,0,0,0,0,0,2,308
1,2,19,0,0,0,0,0,0,2,308
1,2,16,0,0,0,3800017,0,0,2,309
1,2,18,1,17,0,0,0,0,2,309
1,2,18,1,15,0,0,0,0,2,309
1,2,18,0,0,0,0,0,0,2,309
1,2,18,0,0,0,0,0,0,2,309
1,2,20,0,0,0,1615000,0,0,2,310
1,2,22,2,17,0,0,0,0,2,310
1,2,22,1,18,0,0,0,0,2,310
1,2,22,0,0,1500000,1500000,60,0,2,310
1,2,22,0,0,0,0,0,0,2,310
1,2,15,0,0,0,4e+05,0,0,2,311
1,2,17,1,16,0,0,0,0,2,311
1,2,17,1,17,0,0,0,0,2,311
1,2,17,0,0,0,0,0,0,2,311
1,2,17,0,0,0,0,0,0,2,311
1,2,15,0,0,0,1e+05,0,0,2,312
1,2,17,1,16,0,0,0,0,2,312
1,2,17,1,17,0,0,0,0,2,312
1,2,17,0,0,0,0,0,0,2,312
1,2,17,0,0,0,0,0,0,2,312
1,2,15,0,0,0,440000,0,0,2,313
1,2,17,1,16,0,0,0,0,2,313
1,2,17,1,17,0,0,0,0,2,313
1,2,17,0,0,0,0,0,0,2,313
1,2,17,0,0,0,0,0,0,2,313
1,2,16,0,0,0,850000,0,0,2,314
1,2,18,1,17,0,0,0,0,2,314
1,2,18,1,15,0,0,0,0,2,314
1,2,18,0,0,0,0,0,0,2,314
1,2,18,0,0,0,0,0,0,2,314
1,2,15,0,0,0,850000,0,0,2,315
1,2,17,1,16,0,0,0,0,2,315
1,2,17,1,17,0,0,0,0,2,315
1,2,17,0,0,0,0,0,0,2,315
1,2,17,0,0,0,0,0,0,2,315
1,2,78,0,0,0,0,0,0,2,316
1,2,80,3,25,0,0,0,0,2,316
1,2,80,2,25,0,0,0,0,2,316
1,2,16,0,0,0,3e+05,0,0,2,317
1,2,18,1,17,0,0,0,0,2,317
1,2,18,1,15,0,0,0,0,2,317
1,2,18,0,0,0,0,0,0,2,317
1,2,18,0,0,0,0,0,0,2,317
1,2,55,0,0,6e+05,6e+05,45,2,2,318
1,2,57,3,31,0,0,0,0,2,318
1,2,57,2,21,0,0,0,0,2,318
1,2,19,0,0,0,4e+05,0,0,2,319
1,2,21,2,16,0,0,0,0,2,319
1,2,21,1,19,240000,240000,45,0,2,319
1,2,21,0,0,350000,350000,42,0,2,319
1,2,21,0,0,0,0,0,0,2,319
1,2,36,0,0,0,250000,0,0,2,320
1,2,38,2,30,0,0,0,0,2,320
1,2,38,2,30,0,0,0,0,2,320
1,2,38,0,0,247000,247000,45,0,2,320
1,2,14,0,0,0,210000,0,0,2,321
1,2,16,1,15,0,0,0,0,2,321
1,2,17,0,0,0,420000,0,0,2,322
1,2,19,1,18,0,0,0,0,2,322
1,2,19,1,17,250000,250000,45,0,2,322
1,2,19,0,0,0,0,0,0,2,322
1,2,19,0,0,0,0,0,0,2,322
1,2,22,0,0,250000,980000,45,2,2,323
1,2,24,2,21,150000,150000,74,0,2,323
1,2,24,1,20,250000,250000,45,0,2,323
1,2,24,0,0,420000,420000,45,0,2,323
1,2,24,0,0,0,0,0,0,2,323
1,2,36,0,0,2e+05,4e+05,84,2,2,324
1,2,38,2,30,0,0,0,0,2,324
1,2,38,2,30,0,0,0,0,2,324
1,2,38,0,0,247000,247000,45,0,2,324
1,2,19,0,0,0,250000,0,0,2,325
1,2,21,2,16,0,0,0,0,2,325
1,2,21,1,19,240000,240000,45,0,2,325
1,2,21,0,0,350000,350000,42,0,2,325
1,2,21,0,0,0,0,0,0,2,325
1,2,15,0,0,0,250000,0,0,2,326
1,2,17,1,16,0,0,0,0,2,326
1,2,17,1,17,0,0,0,0,2,326
1,2,17,0,0,0,0,0,0,2,326
1,2,17,0,0,0,0,0,0,2,326
1,2,28,0,0,2e+05,4e+05,45,2,2,327
1,2,30,3,20,0,0,0,0,2,327
1,2,30,4,11,0,0,0,0,2,327
1,2,30,0,0,4e+05,4e+05,48,0,2,327
1,2,30,0,0,320000,320000,45,0,2,327
1,2,27,0,0,2e+05,2e+05,46,2,2,328
1,2,29,1,20,0,0,0,0,2,328
1,2,29,1,26,4e+05,4e+05,45,0,2,328
1,2,29,0,0,250000,250000,52,0,2,328
1,2,29,0,0,250000,250000,45,0,2,328
1,2,20,0,0,40000,235000,45,2,2,329
1,2,22,2,17,0,0,0,0,2,329
1,2,22,1,18,0,0,0,0,2,329
1,2,22,0,0,1500000,1500000,60,0,2,329
1,2,22,0,0,0,0,0,0,2,329
1,2,26,0,0,250191,670191,48,2,2,330
1,2,28,3,23,0,0,0,0,2,330
1,2,28,2,19,6e+05,6e+05,45,0,2,330
1,2,28,0,0,3e+05,3e+05,45,0,2,330
1,2,28,0,0,245000,245000,45,0,2,330
1,2,33,0,0,180000,1944878,45,2,2,331
1,2,35,3,19,0,0,0,0,2,331
1,2,35,1,27,230000,230000,45,0,2,331
1,2,35,0,0,5e+05,5e+05,45,0,2,331
1,2,35,0,0,240000,240000,45,0,2,331
1,2,29,0,0,0,210000,0,0,2,332
1,2,31,3,20,350000,350000,45,0,2,332
1,2,31,3,21,30000,30000,20,0,2,332
1,2,31,0,0,0,0,0,0,2,332
1,2,31,0,0,0,0,0,0,2,332
1,2,30,0,0,0,210000,0,0,2,333
1,2,32,3,20,0,0,0,0,2,333
1,2,32,3,14,345000,345000,45,0,2,333
1,2,32,0,0,441414,441414,45,0,2,333
1,2,32,0,0,0,0,0,0,2,333
1,2,14,0,0,0,1046495,0,0,2,334
1,2,16,1,15,0,0,0,0,2,334
1,2,17,0,0,0,4e+05,0,0,2,335
1,2,19,1,18,0,0,0,0,2,335
1,2,19,1,17,250000,250000,45,0,2,335
1,2,19,0,0,0,0,0,0,2,335
1,2,19,0,0,0,0,0,0,2,335
1,2,21,0,0,0,461515,0,0,2,336
1,2,23,2,18,70000,70000,25,0,2,336
1,2,23,2,17,230000,230000,45,0,2,336
1,2,23,0,0,280000,280000,30,0,2,336
1,2,23,0,0,0,0,0,0,2,336
1,2,15,0,0,0,6e+05,0,0,2,337
1,2,17,1,16,0,0,0,0,2,337
1,2,17,1,17,0,0,0,0,2,337
1,2,17,0,0,0,0,0,0,2,337
1,2,17,0,0,0,0,0,0,2,337
1,2,15,0,0,0,6e+05,0,0,2,338
1,2,17,1,16,0,0,0,0,2,338
1,2,17,1,17,0,0,0,0,2,338
1,2,17,0,0,0,0,0,0,2,338
1,2,17,0,0,0,0,0,0,2,338
1,2,15,0,0,0,450000,0,0,2,339
1,2,17,1,16,0,0,0,0,2,339
1,2,17,1,17,0,0,0,0,2,339
1,2,17,0,0,0,0,0,0,2,339
1,2,17,0,0,0,0,0,0,2,339
1,2,14,0,0,0,150000,0,0,2,340
1,2,16,1,15,0,0,0,0,2,340
1,2,20,0,0,0,1109045,0,0,2,341
1,2,22,2,17,0,0,0,0,2,341
1,2,22,1,18,0,0,0,0,2,341
1,2,22,0,0,1500000,1500000,60,0,2,341
